stellar	2.8	0.60000	[3, 2, 3, 4, 3, 3, 2, 2, 3, 3]
beg	-2.8	0.60000	[-3, -4, -3, -2, -3, -3, -2, -2, -3, -3]
views	1.5	0.50000	[2, 1, 1, 1, 2, 2, 2, 1, 2, 1]
necessarily	1.4	0.48990	[1, 2, 1, 1, 2, 1, 1, 2, 2, 1]
feelings	0.5	0.50000	[0, 0, 0, 1, 1, 0, 0, 1, 1, 1]
swing	-0.8	0.60000	[-1, 0, -1, 0, -2, -1, -1, -1, 0, -1]
dying	-1.1	0.70000	[0, -1, -2, -1, -1, -2, -1, 0, -2, -1]
congestion	-1.3	0.78102	[-2, -2, -1, 0, -2, 0, -2, -1, -1, -2]
heck	-2.0	0.44721	[-2, -3, -1, -2, -2, -2, -2, -2, -2, -2]
garbage	-1.5	0.50000	[-2, -2, -2, -1, -1, -1, -2, -1, -2, -1]
fortune	2.1	0.53852	[1, 2, 2, 2, 3, 3, 2, 2, 2, 2]
refresh	0.5	0.50000	[0, 1, 0, 0, 0, 1, 1, 1, 0, 1]
shine	1.9	0.70000	[2, 2, 2, 1, 1, 3, 2, 3, 1, 2]
independent	1.5	0.67082	[1, 2, 1, 1, 1, 2, 1, 1, 2, 3]
rumor	-2.8	0.60000	[-4, -3, -3, -3, -2, -3, -2, -3, -2, -3]
storm	-1.4	0.48990	[-1, -1, -1, -1, -1, -2, -1, -2, -2, -2]
debate	-2.2	0.40000	[-2, -3, -3, -2, -2, -2, -2, -2, -2, -2]
dare	3.0	0.63246	[3, 3, 3, 4, 3, 2, 2, 3, 3, 4]
dodge	2.5	0.50000	[3, 3, 3, 3, 2, 3, 2, 2, 2, 2]
legitimate	0.8	0.60000	[0, 1, 1, 1, 1, 1, 1, 0, 2, 0]
rough	-2.1	0.53852	[-3, -2, -2, -1, -2, -2, -2, -2, -2, -3]
entirely	0.7	0.64031	[0, 0, 1, 2, 1, 1, 0, 1, 0, 1]
educational	1.9	0.30000	[1, 2, 2, 2, 2, 2, 2, 2, 2, 2]
salute	2.1	0.53852	[3, 2, 2, 2, 2, 2, 2, 2, 3, 1]
blast	-1.5	0.50000	[-1, -1, -2, -2, -2, -1, -2, -1, -1, -2]
preference	2.4	0.66332	[3, 3, 3, 2, 3, 2, 2, 2, 3, 1]
rumors	-2.8	0.40000	[-2, -3, -3, -3, -3, -3, -3, -3, -2, -3]
delusional	-2.3	0.78102	[-3, -3, -2, -1, -1, -2, -3, -3, -3, -2]
legacy	-1.1	0.30000	[-1, -1, -2, -1, -1, -1, -1, -1, -1, -1]
adaptable	1.1	0.30000	[1, 1, 1, 1, 1, 1, 1, 1, 2, 1]
awareness	0.5	0.50000	[1, 1, 1, 0, 0, 0, 0, 1, 1, 0]
wide	0.5	0.50000	[0, 1, 1, 1, 0, 1, 0, 0, 0, 1]
divided	-1.8	0.40000	[-2, -2, -2, -2, -2, -2, -1, -2, -1, -2]
spare	2.2	0.60000	[2, 2, 3, 2, 1, 2, 2, 2, 3, 3]
fairly	1.3	0.45826	[1, 1, 1, 1, 2, 1, 1, 2, 2, 1]
unlucky	-1.1	0.83066	[-1, -1, -1, -1, -1, -3, -2, -1, 0, 0]
expectation	2.8	0.60000	[3, 2, 3, 2, 3, 3, 2, 4, 3, 3]
statements	-0.9	0.53852	[-1, -1, 0, -1, -1, -2, -1, 0, -1, -1]
stands	-1.1	0.53852	[-1, -1, 0, -1, -1, -1, -2, -1, -1, -2]
logical	1.8	0.60000	[2, 3, 2, 2, 1, 1, 2, 2, 1, 2]
ape	-2.4	0.48990	[-3, -2, -3, -3, -2, -2, -2, -3, -2, -2]
hungry	-1.4	0.80000	[-2, -3, -2, -1, -2, -1, -1, -1, 0, -1]
stole	-1.0	0.63246	[-1, -1, -1, -1, 0, -1, -2, -2, 0, -1]
surge	2.3	0.45826	[2, 2, 3, 3, 2, 2, 2, 2, 2, 3]
hm	0.7	0.45826	[1, 1, 0, 0, 1, 0, 1, 1, 1, 1]
particularly	-1.5	0.50000	[-1, -1, -1, -1, -1, -2, -2, -2, -2, -2]
ultimately	1.8	0.40000	[1, 2, 1, 2, 2, 2, 2, 2, 2, 2]
prime	0.1	0.53852	[0, 1, 0, -1, 0, 1, 0, 0, 0, 0]
glitch	-1.5	0.50000	[-2, -1, -1, -2, -1, -1, -2, -1, -2, -2]
patiently	1.9	0.30000	[2, 2, 2, 2, 2, 1, 2, 2, 2, 2]
reaction	0.9	0.53852	[1, 1, 1, 1, 1, 2, 0, 1, 1, 0]
ultimate	2.5	0.50000	[2, 2, 2, 3, 3, 3, 3, 3, 2, 2]
toxic	-2.1	0.53852	[-2, -2, -1, -2, -2, -2, -3, -2, -2, -3]
taste	-0.8	0.60000	[-1, -1, 0, -2, 0, 0, -1, -1, -1, -1]
responsibility	1.9	0.53852	[1, 2, 2, 3, 2, 2, 2, 1, 2, 2]
ultra	2.9	0.70000	[4, 3, 2, 3, 2, 3, 3, 4, 3, 2]
sentiment	2.2	0.40000	[2, 2, 2, 2, 2, 2, 3, 3, 2, 2]
stars	2.2	0.74833	[3, 2, 2, 3, 2, 3, 3, 1, 1, 2]
inflationary	-1.5	0.50000	[-2, -1, -2, -2, -1, -1, -2, -2, -1, -1]
educated	1.3	0.78102	[1, 1, 0, 1, 1, 1, 1, 2, 2, 3]
expire	-2.3	0.45826	[-3, -2, -2, -3, -2, -2, -3, -2, -2, -2]
confounded	-0.5	0.67082	[-1, 0, -1, -1, -1, 0, 1, -1, -1, 0]
attitude	0.3	0.64031	[0, 0, 1, 1, 0, -1, 0, 0, 1, 1]
belief	1.0	0.63246	[1, 1, 0, 1, 2, 0, 2, 1, 1, 1]
insight	2.8	0.40000	[3, 2, 3, 3, 3, 3, 3, 2, 3, 3]
virus	-3.2	0.40000	[-3, -3, -3, -3, -4, -3, -3, -3, -4, -3]
qualify	0.9	0.53852	[1, 1, 1, 1, 1, 1, 2, 1, 0, 0]
mentality	1.4	0.48990	[2, 1, 1, 2, 1, 2, 1, 1, 1, 2]
dig	2.6	0.66332	[3, 2, 3, 2, 4, 2, 2, 3, 3, 2]
accessible	1.7	0.64031	[1, 2, 2, 2, 3, 1, 1, 1, 2, 2]
brains	3.2	0.40000	[3, 3, 4, 3, 3, 3, 3, 3, 3, 4]
weed	-2.6	0.66332	[-2, -3, -4, -3, -2, -2, -2, -3, -2, -3]
utmost	3.0	0.44721	[3, 3, 3, 3, 2, 4, 3, 3, 3, 3]
intend	-0.7	0.45826	[-1, -1, -1, -1, -1, -1, 0, 0, -1, 0]
slight	-1.2	0.74833	[-2, -1, -1, -3, -1, -1, -1, -1, 0, -1]
realistically	3.4	0.48990	[3, 4, 4, 3, 4, 4, 3, 3, 3, 3]
dim	-1.2	0.60000	[-1, 0, -1, -1, -1, -1, -2, -2, -1, -2]
scarcity	-2.2	0.60000	[-2, -3, -2, -2, -2, -3, -3, -1, -2, -2]
dashing	3.4	0.48990	[3, 3, 3, 4, 4, 3, 3, 4, 3, 4]
react	-1.0	0.44721	[-1, 0, -1, -2, -1, -1, -1, -1, -1, -1]
firm	-1.2	0.60000	[-1, -2, -1, -1, -1, -1, 0, -2, -1, -2]
driven	1.8	0.60000	[2, 1, 2, 2, 2, 2, 2, 1, 3, 1]
complex	-2.5	0.50000	[-2, -3, -3, -2, -3, -2, -3, -2, -3, -2]
diversified	1.9	0.30000	[2, 2, 2, 2, 1, 2, 2, 2, 2, 2]
appropriate	1.8	0.40000	[2, 2, 1, 2, 2, 2, 1, 2, 2, 2]
knock	-0.5	0.50000	[0, 0, 0, -1, -1, 0, -1, 0, -1, -1]
drain	-2.0	0.44721	[-3, -1, -2, -2, -2, -2, -2, -2, -2, -2]
intention	0.3	0.64031	[0, -1, 0, 1, 0, 1, 1, 0, 1, 0]
naturally	1.2	0.60000	[1, 0, 1, 1, 2, 1, 2, 1, 1, 2]
explicitly	2.4	0.48990	[2, 2, 2, 2, 3, 2, 2, 3, 3, 3]
maturity	1.4	0.48990	[2, 1, 1, 1, 2, 1, 2, 1, 1, 2]
assumption	0.1	0.53852	[0, -1, 0, 0, 0, 0, 1, 0, 0, 1]
vice	-2.5	0.67082	[-3, -1, -3, -2, -3, -3, -3, -2, -3, -2]
comeback	1.4	0.48990	[2, 2, 1, 1, 1, 2, 1, 2, 1, 1]
guidance	1.8	0.74833	[1, 3, 2, 1, 2, 1, 2, 2, 1, 3]
pointless	-0.8	0.60000	[-1, -2, -1, 0, -1, -1, 0, -1, -1, 0]
aha	0.7	0.45826	[1, 1, 1, 0, 1, 1, 1, 1, 0, 0]
dependent	-1.1	0.83066	[-1, 0, -2, -1, -1, 0, 0, -2, -2, -2]
congested	-1.4	0.48990	[-1, -1, -2, -2, -1, -1, -1, -2, -1, -2]
suitable	1.5	0.50000	[1, 2, 1, 2, 2, 2, 1, 1, 1, 2]
monster	-2.8	0.74833	[-3, -4, -3, -3, -3, -2, -3, -1, -3, -3]
sharp	-1.0	0.44721	[-1, -1, -1, 0, -1, -1, -1, -1, -2, -1]
convenient	3.0	0.44721	[2, 4, 3, 3, 3, 3, 3, 3, 3, 3]
divide	-0.6	0.48990	[0, -1, 0, -1, -1, 0, -1, -1, 0, -1]
fantasy	1.9	0.53852	[2, 2, 2, 3, 2, 2, 1, 1, 2, 2]
fib	-2.4	0.91652	[-2, -4, -2, -4, -2, -3, -2, -1, -2, -2]
dummy	-3.4	0.48990	[-3, -4, -3, -3, -3, -4, -3, -3, -4, -4]
immediate	-0.2	0.40000	[0, 0, 0, 0, 0, -1, 0, 0, 0, -1]
disable	-1.1	0.53852	[-1, -1, -1, -1, 0, -1, -1, -2, -1, -2]
halfway	-1.1	0.83066	[-3, -1, 0, -1, -1, -2, -1, 0, -1, -1]
sensitive	1.2	0.60000	[1, 1, 2, 1, 1, 1, 1, 2, 0, 2]
established	2.3	0.45826	[3, 2, 2, 2, 3, 2, 2, 3, 2, 2]
rumours	-2.6	0.48990	[-2, -3, -2, -3, -3, -2, -3, -2, -3, -3]
maximize	2.0	0.63246	[2, 2, 3, 2, 2, 1, 3, 1, 2, 2]
practical	1.8	0.40000	[2, 2, 2, 1, 2, 2, 2, 2, 1, 2]
speculate	-0.4	0.48990	[-1, -1, 0, -1, 0, 0, 0, 0, -1, 0]
cow	-1.5	0.50000	[-2, -2, -1, -2, -1, -2, -2, -1, -1, -1]
frank	2.3	0.64031	[3, 2, 3, 3, 2, 2, 1, 3, 2, 2]
moreover	0.2	0.40000	[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]
humble	1.8	0.60000	[2, 2, 2, 2, 3, 1, 2, 1, 1, 2]
promoter	2.3	0.64031	[3, 3, 2, 3, 3, 1, 2, 2, 2, 2]
rubbish	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -2, -2, -2, -3]
consideration	-0.9	0.83066	[-1, -2, -1, -2, -2, 0, 0, 0, -1, 0]
affordable	2.1	0.53852	[1, 2, 2, 3, 2, 2, 3, 2, 2, 2]
enormous	-2.3	0.45826	[-2, -2, -3, -2, -3, -2, -3, -2, -2, -2]
concerning	-0.7	0.45826	[-1, -1, 0, 0, -1, -1, 0, -1, -1, -1]
touches	1.3	0.45826	[1, 1, 1, 1, 1, 2, 1, 2, 1, 2]
consume	-1.4	0.48990	[-2, -1, -1, -1, -2, -2, -1, -1, -2, -1]
practically	-0.4	0.80000	[0, -2, 0, -1, 0, 0, -1, 0, 1, -1]
legendary	1.6	0.48990	[1, 2, 1, 2, 2, 2, 1, 1, 2, 2]
insanely	-2.5	0.50000	[-3, -3, -2, -2, -2, -3, -2, -3, -3, -2]
plain	0.8	0.74833	[0, 0, 0, 2, 2, 1, 1, 1, 1, 0]
smash	-1.9	0.30000	[-2, -1, -2, -2, -2, -2, -2, -2, -2, -2]
recommendation	2.4	0.66332	[2, 3, 3, 3, 1, 3, 2, 3, 2, 2]
fancy	2.6	0.80000	[1, 2, 2, 4, 3, 3, 3, 3, 2, 3]
rational	2.7	0.45826	[3, 3, 3, 3, 3, 2, 3, 2, 3, 2]
sufficient	1.7	0.45826	[2, 2, 1, 2, 1, 1, 2, 2, 2, 2]
wedge	-0.6	0.48990	[-1, 0, 0, -1, 0, 0, -1, -1, -1, -1]
judgement	0.0	0.63246	[0, 1, 0, 1, 0, -1, 0, 0, -1, 0]
nightmare	-2.9	0.30000	[-3, -3, -3, -3, -2, -3, -3, -3, -3, -3]
deserved	2.7	0.45826	[3, 3, 3, 3, 2, 3, 3, 2, 2, 3]
polite	2.6	0.48990	[2, 3, 3, 2, 3, 2, 2, 3, 3, 3]
understandable	2.4	0.48990	[3, 2, 2, 2, 3, 3, 3, 2, 2, 2]
usable	1.9	0.53852	[2, 2, 2, 2, 1, 2, 1, 2, 2, 3]
redeem	2.2	0.40000	[2, 2, 2, 2, 2, 2, 2, 2, 3, 3]
emotion	0.0	0.63246	[-1, 1, 0, 1, 0, -1, 0, 0, 0, 0]
mere	-1.5	0.50000	[-1, -1, -2, -2, -1, -2, -1, -1, -2, -2]
exceed	2.2	0.40000	[2, 2, 2, 2, 2, 2, 2, 2, 3, 3]
reveal	-0.8	0.60000	[-2, 0, -1, 0, -1, 0, -1, -1, -1, -1]
credible	1.3	0.64031	[1, 1, 1, 1, 1, 1, 2, 1, 1, 3]
justify	3.1	0.30000	[3, 3, 3, 3, 3, 3, 3, 3, 4, 3]
cringe	-2.6	0.48990	[-3, -2, -3, -2, -2, -3, -2, -3, -3, -3]
revolution	1.8	0.40000	[2, 2, 2, 2, 2, 2, 1, 2, 2, 1]
endless	-1.7	0.64031	[-2, -2, -2, -2, -1, -1, -1, -1, -2, -3]
indication	0.4	0.66332	[1, 0, 0, -1, 1, 1, 1, 0, 1, 0]
splitting	-1.7	0.45826	[-1, -2, -2, -1, -2, -2, -2, -2, -2, -1]
cooperation	0.4	0.66332	[0, 0, -1, 1, 0, 1, 0, 1, 1, 1]
mar	-3.0	0.44721	[-3, -3, -3, -3, -2, -3, -3, -3, -4, -3]
sensible	2.9	0.70000	[2, 4, 3, 3, 2, 3, 4, 3, 3, 2]
prosper	2.0	0.63246	[2, 1, 2, 1, 2, 3, 3, 2, 2, 2]
ego	-2.6	0.48990	[-2, -3, -3, -2, -2, -3, -3, -2, -3, -3]
modern	1.1	0.53852	[2, 1, 1, 0, 1, 2, 1, 1, 1, 1]
torrent	-3.3	0.45826	[-3, -3, -3, -3, -3, -4, -4, -3, -4, -3]
urgently	-2.2	0.60000	[-2, -2, -3, -3, -2, -3, -2, -1, -2, -2]
rarely	-0.8	0.40000	[-1, -1, 0, -1, -1, -1, 0, -1, -1, -1]
imminent	-2.2	0.40000	[-2, -3, -2, -2, -2, -2, -2, -3, -2, -2]
regard	0.4	0.48990	[0, 1, 1, 0, 0, 0, 0, 0, 1, 1]
tire	-1.7	0.64031	[-1, -2, -2, -1, -2, -1, -2, -1, -3, -2]
consistent	1.4	0.48990	[2, 1, 1, 1, 2, 1, 2, 1, 2, 1]
recommendations	2.1	0.53852	[2, 2, 3, 2, 2, 2, 3, 2, 2, 1]
primary	-1.1	0.70000	[-1, -2, -1, -2, -1, 0, 0, -1, -2, -1]
reliability	2.4	0.48990	[3, 2, 3, 2, 2, 3, 2, 2, 3, 2]
precisely	1.4	0.48990	[2, 1, 2, 2, 1, 1, 2, 1, 1, 1]
humanity	2.2	0.40000	[2, 2, 2, 3, 2, 2, 2, 2, 3, 2]
historic	1.0	0.63246	[1, 1, 0, 1, 1, 1, 2, 1, 0, 2]
thumb	-1.6	0.66332	[-2, -3, -1, -1, -2, -1, -1, -1, -2, -2]
sinking	-1.9	0.30000	[-2, -2, -2, -2, -2, -2, -2, -2, -2, -1]
compliant	1.2	0.60000	[2, 1, 0, 1, 2, 1, 2, 1, 1, 1]
vast	0.9	0.70000	[1, 0, 1, 1, 2, 1, 1, 0, 0, 2]
bait	-2.6	0.66332	[-2, -2, -2, -3, -3, -4, -3, -3, -2, -2]
outlook	-0.8	0.40000	[-1, -1, -1, -1, -1, 0, 0, -1, -1, -1]
static	-1.1	0.30000	[-1, -1, -1, -1, -1, -1, -1, -2, -1, -1]
imagination	1.3	0.45826	[1, 1, 2, 1, 2, 1, 1, 1, 2, 1]
baseless	-3.0	0.44721	[-3, -3, -3, -4, -3, -2, -3, -3, -3, -3]
intentions	-0.9	0.30000	[-1, -1, 0, -1, -1, -1, -1, -1, -1, -1]
funded	-1.0	0.63246	[-1, -1, -1, -1, -2, 0, 0, -1, -2, -1]
precise	1.6	0.66332	[2, 2, 1, 1, 1, 1, 2, 1, 2, 3]
knowledgeable	1.4	0.48990	[2, 2, 1, 1, 2, 1, 1, 2, 1, 1]
preach	2.1	0.70000	[2, 1, 2, 2, 2, 3, 2, 3, 3, 1]
unusual	-1.6	0.48990	[-2, -1, -1, -2, -1, -2, -2, -2, -2, -1]
anyhow	0.3	0.45826	[0, 1, 1, 0, 0, 0, 0, 0, 1, 0]
rat	-1.1	0.53852	[-2, -1, -1, -1, 0, -1, -1, -2, -1, -1]
nap	-0.7	0.64031	[0, -1, -1, 0, -1, -2, -1, -1, 0, 0]
reputable	2.2	0.60000	[2, 2, 3, 2, 2, 2, 3, 1, 3, 2]
buckle	-2.0	0.63246	[-2, -2, -2, -3, -2, -3, -2, -1, -1, -2]
catalyst	2.3	0.64031	[2, 2, 3, 3, 3, 2, 2, 1, 3, 2]
vastly	1.3	0.45826	[1, 2, 1, 1, 2, 1, 2, 1, 1, 1]
punch	-2.7	0.64031	[-2, -4, -3, -3, -2, -3, -3, -2, -2, -3]
predictable	-0.8	0.60000	[0, -1, -1, -1, 0, 0, -1, -2, -1, -1]
preferably	2.3	0.64031	[3, 3, 2, 3, 2, 2, 2, 2, 1, 3]
elite	0.4	0.48990	[1, 0, 1, 1, 0, 0, 0, 1, 0, 0]
continuous	-0.8	0.74833	[-1, -2, -2, 0, -1, 0, -1, 0, -1, 0]
judgment	-0.7	0.45826	[-1, -1, -1, 0, -1, -1, 0, -1, -1, 0]
miracles	2.2	0.40000	[3, 2, 3, 2, 2, 2, 2, 2, 2, 2]
productive	1.9	0.70000	[2, 1, 2, 3, 2, 2, 3, 2, 1, 1]
knife	-1.1	0.53852	[-1, -1, -1, -1, -1, 0, -2, -2, -1, -1]
compensate	2.4	0.48990	[3, 2, 2, 2, 3, 3, 2, 2, 2, 3]
angel	0.6	0.66332	[0, 1, 1, 2, 0, 0, 0, 1, 1, 0]
duty	-1.1	0.53852	[-1, -1, -2, -1, 0, -2, -1, -1, -1, -1]
personality	3.1	0.30000	[3, 3, 3, 3, 3, 4, 3, 3, 3, 3]
absurd	-2.1	0.70000	[-2, -3, -3, -3, -1, -2, -2, -2, -2, -1]
furthermore	0.8	0.40000	[1, 1, 0, 1, 1, 0, 1, 1, 1, 1]
autonomous	0.9	0.53852	[1, 1, 0, 1, 1, 1, 2, 1, 1, 0]
rapid	0.2	0.60000	[0, 1, 1, 1, 0, 0, 0, -1, 0, 0]
fundamentally	1.4	0.48990	[2, 2, 1, 1, 1, 1, 1, 2, 1, 2]
functional	2.8	0.40000	[3, 3, 3, 3, 2, 3, 3, 3, 3, 2]
civil	2.0	0.44721	[2, 2, 2, 2, 2, 3, 1, 2, 2, 2]
essential	1.9	0.70000	[2, 3, 2, 1, 1, 1, 2, 2, 3, 2]
beggar	-1.2	0.60000	[-2, -1, 0, -1, -1, -1, -2, -1, -2, -1]
lesser	-1.4	0.48990	[-2, -1, -1, -2, -1, -1, -2, -1, -2, -1]
desert	-2.9	0.53852	[-3, -3, -3, -2, -3, -3, -2, -3, -4, -3]
strictly	-2.4	0.48990	[-2, -2, -2, -3, -3, -2, -2, -3, -3, -2]
intent	-0.7	0.45826	[-1, 0, -1, -1, 0, -1, -1, -1, 0, -1]
wary	-2.5	0.67082	[-1, -2, -2, -3, -3, -3, -3, -3, -3, -2]
haven	2.0	0.00000	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
gifted	3.0	0.63246	[3, 2, 3, 2, 3, 3, 3, 4, 3, 4]
artificial	-2.0	0.63246	[-1, -2, -1, -2, -2, -2, -2, -2, -3, -3]
refreshing	3.0	0.44721	[3, 3, 3, 3, 2, 4, 3, 3, 3, 3]
objective	1.4	0.48990	[1, 1, 2, 2, 2, 2, 1, 1, 1, 1]
differ	-2.0	0.44721	[-2, -3, -2, -2, -2, -2, -1, -2, -2, -2]
revert	-1.4	0.66332	[-1, -2, -2, -1, -2, -1, 0, -1, -2, -2]
unity	1.3	0.64031	[1, 2, 1, 2, 2, 1, 1, 1, 2, 0]
eliminate	-1.3	0.45826	[-1, -1, -2, -1, -1, -2, -1, -1, -1, -2]
merely	-2.6	0.48990	[-2, -2, -3, -3, -3, -2, -3, -2, -3, -3]
contribution	0.6	0.66332	[1, 1, 1, 1, -1, 0, 1, 0, 1, 1]
insights	1.0	0.44721	[2, 1, 1, 1, 0, 1, 1, 1, 1, 1]
filthy	-3.1	0.70000	[-2, -3, -2, -3, -4, -3, -4, -4, -3, -3]
frequent	0.1	0.53852	[1, 0, 1, 0, 0, 0, 0, -1, 0, 0]
scum	-2.2	0.60000	[-3, -2, -3, -2, -2, -1, -3, -2, -2, -2]
skyrocketing	-1.0	0.77460	[-1, -2, 0, -1, -2, 0, -2, -1, 0, -1]
urge	2.6	0.48990	[2, 3, 2, 3, 2, 3, 2, 3, 3, 3]
stranger	-2.6	0.66332	[-2, -3, -3, -3, -2, -3, -1, -3, -3, -3]
acknowledge	1.4	0.48990	[1, 2, 2, 1, 1, 1, 1, 1, 2, 2]
resistant	-2.0	0.63246	[-2, -2, -3, -1, -2, -2, -2, -1, -2, -3]
moral	2.1	0.53852	[2, 3, 2, 2, 2, 3, 2, 1, 2, 2]
strict	-2.4	0.48990	[-3, -2, -2, -2, -2, -2, -3, -3, -2, -3]
distinguish	2.2	0.60000	[2, 2, 3, 2, 3, 3, 1, 2, 2, 2]
tender	2.1	0.53852	[1, 2, 3, 3, 2, 2, 2, 2, 2, 2]
swipe	-3.5	0.50000	[-3, -3, -3, -4, -4, -4, -4, -3, -3, -4]
celebrity	1.1	0.53852	[1, 1, 1, 2, 0, 1, 1, 1, 1, 2]
balanced	1.5	0.50000	[2, 1, 1, 2, 2, 2, 1, 2, 1, 1]
sane	3.0	0.44721	[3, 3, 3, 3, 3, 2, 4, 3, 3, 3]
headache	-1.6	0.66332	[-2, -1, -1, -1, -2, -1, -2, -3, -1, -2]
openly	2.3	0.45826	[2, 2, 2, 2, 2, 3, 3, 3, 2, 2]
sounding	-1.3	0.45826	[-2, -1, -1, -1, -2, -2, -1, -1, -1, -1]
destiny	0.4	0.48990	[1, 0, 0, 1, 0, 1, 1, 0, 0, 0]
fortunately	4.0	0.00000	[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
deeply	0.4	0.48990	[1, 1, 1, 0, 1, 0, 0, 0, 0, 0]
prompt	1.6	0.66332	[1, 1, 3, 2, 1, 2, 1, 2, 2, 1]
excuses	-2.3	0.64031	[-2, -2, -3, -3, -2, -2, -3, -2, -3, -1]
mum	0.4	0.48990	[0, 1, 0, 0, 0, 1, 1, 0, 1, 0]
magical	3.0	0.63246	[3, 3, 3, 4, 3, 2, 3, 4, 3, 2]
tempting	2.9	0.53852	[2, 3, 3, 3, 3, 4, 3, 3, 2, 3]
steep	-0.9	0.53852	[-1, 0, 0, -1, -1, -1, -1, -2, -1, -1]
appeal	2.2	0.40000	[3, 2, 2, 2, 2, 3, 2, 2, 2, 2]
facilitate	0.9	0.30000	[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
qualified	1.7	0.78102	[1, 1, 1, 1, 2, 3, 2, 2, 3, 1]
diligence	1.6	0.48990	[2, 1, 2, 1, 2, 2, 2, 1, 2, 1]
sketchy	-1.4	0.48990	[-2, -2, -1, -2, -1, -2, -1, -1, -1, -1]
gems	1.8	0.60000	[2, 3, 2, 1, 1, 2, 1, 2, 2, 2]
handy	3.0	0.44721	[3, 3, 3, 3, 2, 3, 3, 4, 3, 3]
guardian	2.5	0.67082	[2, 2, 3, 4, 3, 2, 2, 2, 3, 2]
offset	1.2	0.40000	[1, 2, 1, 1, 1, 1, 2, 1, 1, 1]
clearer	2.5	0.67082	[2, 3, 2, 2, 2, 4, 2, 3, 3, 2]
likewise	-0.1	0.30000	[0, -1, 0, 0, 0, 0, 0, 0, 0, 0]
hassle	-2.0	0.44721	[-2, -2, -2, -2, -3, -1, -2, -2, -2, -2]
reflecting	0.8	0.40000	[1, 1, 1, 0, 1, 1, 1, 1, 1, 0]
plot	-2.9	0.53852	[-3, -3, -2, -3, -3, -3, -4, -3, -3, -2]
motley	-2.6	0.48990	[-2, -3, -3, -2, -2, -2, -3, -3, -3, -3]
viable	2.0	0.63246	[2, 1, 2, 2, 3, 2, 2, 2, 3, 1]
feasible	1.7	0.64031	[1, 3, 2, 1, 2, 1, 2, 1, 2, 2]
straightforward	3.1	0.53852	[3, 3, 4, 3, 3, 2, 3, 3, 3, 4]
recognition	0.8	0.40000	[0, 1, 0, 1, 1, 1, 1, 1, 1, 1]
imaginary	-2.7	0.64031	[-4, -3, -3, -2, -2, -3, -2, -3, -3, -2]
bum	-2.7	0.64031	[-2, -2, -2, -4, -3, -3, -3, -3, -2, -3]
backbone	1.2	0.60000	[1, 2, 1, 1, 1, 1, 2, 0, 1, 2]
junk	-0.8	0.40000	[-1, 0, 0, -1, -1, -1, -1, -1, -1, -1]
skill	1.8	0.60000	[2, 2, 2, 2, 1, 3, 2, 2, 1, 1]
authentic	2.4	0.80000	[1, 2, 2, 4, 3, 2, 3, 2, 2, 3]
frankly	0.6	0.48990	[1, 1, 1, 0, 0, 1, 1, 0, 1, 0]
primarily	-0.2	0.40000	[0, 0, -1, 0, 0, 0, 0, 0, -1, 0]
thrive	1.9	0.30000	[2, 2, 2, 2, 2, 1, 2, 2, 2, 2]
illuminati	3.0	0.00000	[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
minister	1.7	0.64031	[2, 2, 2, 2, 1, 1, 1, 2, 1, 3]
degenerate	-2.7	0.64031	[-3, -3, -2, -4, -2, -3, -2, -3, -2, -3]
legitimacy	1.1	0.30000	[2, 1, 1, 1, 1, 1, 1, 1, 1, 1]
nevertheless	0.3	0.64031	[0, -1, 1, 0, 0, 1, 1, 0, 0, 1]
slim	1.1	0.30000	[1, 1, 1, 1, 1, 1, 1, 2, 1, 1]
jam	-1.8	0.60000	[-2, -2, -1, -1, -2, -2, -2, -2, -1, -3]
arbitrary	-3.1	0.30000	[-3, -3, -4, -3, -3, -3, -3, -3, -3, -3]
celebration	1.9	0.70000	[2, 1, 3, 2, 3, 1, 2, 1, 2, 2]
imply	1.1	0.30000	[1, 2, 1, 1, 1, 1, 1, 1, 1, 1]
stance	1.2	0.40000	[1, 1, 1, 1, 1, 1, 2, 1, 2, 1]
majesty	3.2	0.60000	[3, 4, 3, 2, 4, 4, 3, 3, 3, 3]
cursed	-2.3	0.45826	[-2, -2, -3, -3, -2, -2, -2, -3, -2, -2]
advocate	1.8	0.40000	[2, 2, 2, 2, 1, 2, 2, 2, 2, 1]
humility	2.0	0.63246	[1, 2, 3, 2, 3, 1, 2, 2, 2, 2]
shiny	1.9	0.30000	[2, 2, 2, 2, 1, 2, 2, 2, 2, 2]
eternal	-1.7	0.64031	[-3, -2, -2, -2, -2, -1, -1, -2, -1, -1]
resilient	1.0	0.00000	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
illusion	-3.2	0.40000	[-3, -3, -3, -3, -3, -3, -3, -4, -4, -3]
cooperate	1.2	0.40000	[1, 1, 1, 2, 1, 1, 1, 1, 2, 1]
sustainability	1.8	0.60000	[1, 1, 3, 1, 2, 2, 2, 2, 2, 2]
relevance	1.7	0.64031	[2, 2, 1, 1, 1, 2, 1, 2, 2, 3]
